지역구분,지역구분_시,지역구분_도심/도심외,지역구분_읍/면/동,관광업종 구분,회원 유형,회원 성별,회원 연령대,회원 거주지,2014-09~2015-08 카드이용금액,2014-09 ~ 2015-08 카드이용건수,2014-09~2015-08 카드이용자수,2015-09~2016-08 카드이용금액,2015-09~2016-08 카드이용건수,2015-09~2016-08 카드이용자수,데이터기준일자
제주도,제주시,도심,연동,교통,내국인,여,60대이상,제주,319161649,4649,1533,251804749,3707,1244,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,20대 미만,제주,5309150,404,171,13261260,1001,325,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,20대,제주,55214320,4008,1888,68445180,4504,2103,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,30대,제주,63729280,2752,1531,78436000,3287,1704,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,40대,제주,174156680,5752,2116,194228365,6164,2236,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,50대,제주,116339426,3744,1464,124854555,3578,1494,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,60대이상,제주,30243690,746,427,35796950,750,419,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,20대 미만,제주,8517600,729,238,14063000,1271,394,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,20대,제주,60466360,5087,2332,74345358,5286,2421,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,30대,제주,82934815,3294,1520,94950840,4048,1729,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,40대,제주,182192185,6997,2383,217656173,7851,2490,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,50대,제주,60456771,2055,945,67260336,2250,937,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,60대이상,제주,11533760,423,206,14110810,515,217,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,20대 미만,제주,15073150,430,173,32622030,634,304,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,20대,제주,767015462,11576,3893,949363750,14983,4464,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,30대,제주,1367594041,14819,5454,1468293096,15695,5393,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,40대,제주,2288753667,19868,6437,2427484712,19872,6429,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,50대,제주,2159016264,17195,5111,2211058393,16650,4926,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,60대이상,제주,1193622130,7916,2537,1080608159,7303,2370,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,20대 미만,제주,17849190,945,329,51350080,2197,584,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,20대,제주,1490336041,35661,7135,1728159002,44443,7794,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,30대,제주,1888774906,25713,6412,1922366351,26436,6351,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,40대,제주,3071861405,31238,7279,3205935656,32757,7423,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,50대,제주,3030697408,24262,5558,2899538854,23945,5569,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,60대이상,제주,1333523956,10678,2470,1186632856,9797,2358,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,20대 미만,제주,9656750,1892,292,24318610,4999,591,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,20대,제주,700023090,105614,7246,993254864,136700,8490,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,30대,제주,1428337731,142153,10334,1771609983,166565,10731,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,40대,제주,1848752320,124212,10002,2169553596,146881,10895,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,50대,제주,1417278200,78242,6533,1574891389,87895,6959,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,60대이상,제주,739729633,33980,2908,810614660,37367,3010,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,20대 미만,제주,7257880,1568,294,22999896,4478,591,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,20대,제주,770280320,88990,7621,1108329778,115056,8387,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,30대,제주,1349618758,92793,7957,1574273825,103608,8227,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,40대,제주,2187953484,108946,7968,2435881765,122192,8679,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,50대,제주,1707077905,68274,5318,1788596510,74054,5686,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,60대이상,제주,954886547,34937,2227,1013909307,36517,2331,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,20대,제주,185072452,3462,1391,249893007,4544,1741,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,30대,제주,546123727,5169,2446,543453471,5032,2463,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,40대,제주,805934735,5317,2448,879564690,6219,2748,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,50대,제주,801888035,3282,1590,1066374716,3820,1689,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,60대이상,제주,624307519,1626,784,699920232,1985,821,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,20대,제주,149890348,2363,1212,176865411,2795,1381,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,30대,제주,331568569,2473,1573,358584001,2690,1613,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,40대,제주,421781030,2454,1440,489365856,2730,1570,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,50대,제주,361908943,1612,875,507287100,1786,961,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,60대이상,제주,156853703,866,446,232297365,890,411,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,20대 미만,제주,21437840,979,257,57539039,3219,603,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,20대,제주,1714977860,65844,7592,2224097556,82594,8687,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,30대,제주,4043269654,115128,12241,4410559212,123757,12408,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,40대,제주,5767396284,132807,13580,6053759120,141162,13981,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,50대,제주,4290686122,96606,10175,4402694288,99363,10323,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,60대이상,제주,1708292243,37650,5393,1701564796,38200,5233,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,20대 미만,제주,23603710,1695,404,61303060,4471,738,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,20대,제주,1696961152,87940,9698,2149776778,107812,10508,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,30대,제주,2275870235,92779,10966,2554758133,102315,11216,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,40대,제주,2857948599,100558,11493,3244486060,113713,12004,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,50대,제주,1718739496,53358,7645,1836181455,58684,7815,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,60대이상,제주,643796501,18169,3239,643033746,19462,3217,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,20대 미만,제주,5351300,50,23,13846300,90,43,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,20대,제주,794845766,12485,3512,900718495,12280,3666,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,30대,제주,2981198469,22325,5850,3043455332,19583,5451,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,40대,제주,5459042402,29066,6810,5950331926,27848,6591,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,50대,제주,2990826061,18788,4443,3285295288,18734,4336,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,60대이상,제주,679110644,4456,1342,651269464,4085,1197,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,20대 미만,제주,879200,26,14,8096600,79,39,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,20대,제주,353789950,8254,3038,360587260,7378,2761,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,30대,제주,494453714,6606,2648,506591570,5541,2279,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,40대,제주,702842000,6597,2587,670914326,6016,2406,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,50대,제주,333657048,3525,1510,375448420,3405,1390,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,60대이상,제주,143639600,1230,503,162477300,1213,423,2017-02-16
제주도,제주시,도심,연동,교통,내국인,남,20대,한국(제주제외),1420240199,11672,10009,2303924730,17589,14793,2017-02-16
제주도,제주시,도심,연동,교통,내국인,남,30대,한국(제주제외),4283222843,29072,23946,4844330055,33269,26056,2017-02-16
제주도,제주시,도심,연동,교통,내국인,남,40대,한국(제주제외),4126852937,24460,18030,4189706974,26922,19434,2017-02-16
제주도,제주시,도심,연동,교통,내국인,남,50대,한국(제주제외),3083833565,18212,13115,2907862305,19394,13500,2017-02-16
제주도,제주시,도심,연동,교통,내국인,남,60대이상,한국(제주제외),1471553736,8650,5873,1190942664,8066,5461,2017-02-16
제주도,제주시,도심,연동,교통,내국인,여,20대,한국(제주제외),2632561494,18612,17216,4107988570,26852,24079,2017-02-16
제주도,제주시,도심,연동,교통,내국인,여,30대,한국(제주제외),4426901032,27731,24363,4704871152,29899,25266,2017-02-16
제주도,제주시,도심,연동,교통,내국인,여,40대,한국(제주제외),2837379428,15661,12427,2865478381,17663,13729,2017-02-16
제주도,제주시,도심,연동,교통,내국인,여,50대,한국(제주제외),1819578181,10888,8424,1735515071,11759,8861,2017-02-16
제주도,제주시,도심,연동,교통,내국인,여,60대이상,한국(제주제외),745627682,4326,3074,595024523,4067,2873,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,20대,한국(제주제외),63132750,3267,2990,77863020,3999,3649,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,30대,한국(제주제외),96468590,4594,4270,98448590,4512,3971,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,40대,한국(제주제외),63108235,2070,1727,80376980,2553,2021,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,50대,한국(제주제외),70091500,1815,1611,90520363,2161,1856,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,남,60대이상,한국(제주제외),26151200,568,526,33005050,663,578,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,20대,한국(제주제외),79912512,4352,4029,86583740,4636,4337,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,30대,한국(제주제외),69956740,3179,2955,57475800,2688,2484,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,40대,한국(제주제외),39216800,1333,1093,53400970,1687,1402,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,50대,한국(제주제외),32897100,1005,909,37874750,1109,1040,2017-02-16
제주도,제주시,도심,연동,문화/레져,내국인,여,60대이상,한국(제주제외),4262910,146,131,5968850,186,170,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,20대,한국(제주제외),210890458,4040,2561,300550580,5731,3664,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,30대,한국(제주제외),491651303,7161,4649,560822350,8512,5466,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,40대,한국(제주제외),537541870,5841,3668,652324700,6954,4407,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,50대,한국(제주제외),476066930,4602,3270,551196398,5257,3535,2017-02-16
제주도,제주시,도심,연동,소매,내국인,남,60대이상,한국(제주제외),251681488,2322,1549,256316893,2419,1678,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,20대,한국(제주제외),323372145,9570,4763,445935425,13084,6322,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,30대,한국(제주제외),485981010,8577,4437,579857565,10242,4975,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,40대,한국(제주제외),403400421,5410,2885,438552500,6357,3496,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,50대,한국(제주제외),324113433,4017,2509,366275050,4641,2947,2017-02-16
제주도,제주시,도심,연동,소매,내국인,여,60대이상,한국(제주제외),166067360,2011,1259,193406280,2080,1382,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,20대 미만,한국(제주제외),2532440,423,211,5199230,939,409,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,20대,한국(제주제외),265061554,38017,10283,435458224,59876,14361,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,30대,한국(제주제외),529421865,57242,16984,751360913,75635,21139,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,40대,한국(제주제외),483094660,43277,12019,699711833,60545,16032,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,50대,한국(제주제외),300277895,23528,7311,398573802,32748,9754,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,남,60대이상,한국(제주제외),139443730,8694,2587,166293705,11161,3267,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,20대 미만,한국(제주제외),1016890,144,73,1905500,301,173,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,20대,한국(제주제외),249537470,28900,9470,354924731,39449,13352,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,30대,한국(제주제외),388340897,32231,10294,519171170,39105,12357,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,40대,한국(제주제외),313418665,19038,5788,401269775,25106,7703,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,50대,한국(제주제외),174229570,11218,3641,227045740,13125,4753,2017-02-16
제주도,제주시,도심,연동,쇼핑,내국인,여,60대이상,한국(제주제외),85959860,4901,1400,100373900,6372,1757,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,20대,한국(제주제외),157420324,2165,1543,256661373,3252,2408,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,30대,한국(제주제외),636881088,5968,4213,831798311,7880,5585,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,40대,한국(제주제외),926916095,6780,4403,1135734953,8991,5736,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,50대,한국(제주제외),909313528,5376,3448,948716740,6812,4262,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,남,60대이상,한국(제주제외),442143288,1897,1283,394547396,2237,1503,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,20대,한국(제주제외),130793664,1735,1410,251606882,3073,2421,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,30대,한국(제주제외),425852331,2666,2120,586121232,4336,3225,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,40대,한국(제주제외),516871326,2279,1522,728009866,3413,2167,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,50대,한국(제주제외),364286932,1435,968,361472877,1886,1356,2017-02-16
제주도,제주시,도심,연동,숙박,내국인,여,60대이상,한국(제주제외),141377655,539,364,124260145,730,477,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,20대 미만,한국(제주제외),3235440,77,50,7839700,194,106,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,20대,한국(제주제외),674630020,24941,11219,939303318,34982,15629,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,30대,한국(제주제외),1841334605,54723,25645,2189931635,64028,28659,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,40대,한국(제주제외),2150011838,47918,20325,2511643853,55842,23311,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,50대,한국(제주제외),1814154925,33754,15769,2032208933,38925,17829,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,남,60대이상,한국(제주제외),877612829,14881,7207,911343438,16280,7811,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,20대 미만,한국(제주제외),1532100,60,37,3112570,182,76,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,20대,한국(제주제외),745272270,34746,16323,1010754903,45458,21716,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,30대,한국(제주제외),1172238689,42003,21568,1338566985,46115,22842,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,40대,한국(제주제외),894415661,23395,11397,1057031247,27556,13457,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,50대,한국(제주제외),693548772,14981,8275,802023225,17491,9849,2017-02-16
제주도,제주시,도심,연동,식음료,내국인,여,60대이상,한국(제주제외),327776433,6768,3654,365798611,7658,4005,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,20대,한국(제주제외),206755000,2913,1462,287625440,3213,1637,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,30대,한국(제주제외),840865700,6259,3356,949372400,6263,3363,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,40대,한국(제주제외),1639107790,7319,3991,2018277000,8188,4366,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,50대,한국(제주제외),1321264300,5408,3278,1565728212,6241,3649,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,남,60대이상,한국(제주제외),369350800,1650,1053,390581808,1819,1135,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,20대,한국(제주제외),96879100,1837,1005,125336901,1911,1121,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,30대,한국(제주제외),145960310,1927,1172,169717929,1962,1138,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,40대,한국(제주제외),238279775,1648,1154,233797300,1772,1277,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,50대,한국(제주제외),181885700,1290,926,203151300,1510,1194,2017-02-16
제주도,제주시,도심,연동,유흥,내국인,여,60대이상,한국(제주제외),78608700,522,369,97039500,592,377,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,20대,제주,65929260,1727,486,93161488,2467,676,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,30대,제주,395625327,8003,1695,462395522,9900,2020,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,40대,제주,1117343500,16127,2585,1007692847,17434,2688,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,50대,제주,1159091419,15983,2284,1065283874,17707,2382,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,60대이상,제주,1181732543,17522,1918,838316256,17273,1897,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,20대,제주,35381500,930,315,65736039,1760,461,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,30대,제주,232844863,5168,1231,249178013,5634,1397,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,40대,제주,474079482,8926,1685,528334442,10073,1778,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,50대,제주,498107636,8681,1417,460117606,8815,1499,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,60대이상,제주,297690717,4397,707,240848392,4493,826,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,20대,제주,6615350,75,55,9262650,159,131,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,30대,제주,28230950,355,265,39738150,546,372,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,40대,제주,97691400,1152,745,123834845,1371,800,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,50대,제주,132597050,1177,631,141558320,1354,576,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,60대이상,제주,49603400,702,253,50842860,709,254,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,20대,제주,1875400,108,100,3794980,215,203,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,30대,제주,16708350,343,286,31286940,476,362,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,40대,제주,42735900,544,385,48495540,619,404,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,50대,제주,26728420,352,219,29368170,408,214,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,60대이상,제주,5857550,117,53,8851220,158,66,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,20대,제주,4241650,165,114,3536300,165,104,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,30대,제주,26709700,584,332,42815966,623,375,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,40대,제주,78582860,1370,665,94428200,1220,633,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,50대,제주,99840090,1372,608,85278010,1369,565,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,60대이상,제주,110175150,1606,609,98918600,1510,570,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,20대,제주,2994200,94,76,3125500,89,69,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,30대,제주,34191950,507,306,40969800,493,292,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,40대,제주,71691590,1344,541,67465309,1220,509,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,50대,제주,98132903,1504,607,83562237,1357,556,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,60대이상,제주,74881608,1095,412,63284500,961,353,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,남,20대,제주,9204310,1244,417,16802500,2086,688,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,남,30대,제주,34819835,2678,838,44970007,3886,1131,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,남,40대,제주,109657810,4772,1095,140348630,6788,1418,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,남,50대,제주,158701653,4266,763,187464175,5916,1026,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,남,60대이상,제주,249701280,3917,639,242992728,4728,708,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,여,20대 미만,제주,163700,33,11,163280,41,17,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,여,20대,제주,6761220,741,189,8608450,1010,278,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,여,30대,제주,29551300,1126,393,24115095,1604,561,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,여,40대,제주,50427480,2497,564,66619680,3588,705,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,여,50대,제주,57388100,2095,422,68969974,2794,504,2017-02-16
제주도,서귀포시,도심,영천동,쇼핑,내국인,여,60대이상,제주,58879790,1346,225,59731400,1784,230,2017-02-16
제주도,서귀포시,도심,영천동,숙박,내국인,여,40대,제주,1669600,13,14,1454000,13,12,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,남,20대,제주,16465780,505,308,25870750,809,429,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,남,30대,제주,103848300,2482,1173,107963770,2771,1247,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,남,40대,제주,271485880,6191,2037,313292100,7089,2082,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,남,50대,제주,311928538,5819,1715,319379900,6551,1853,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,남,60대이상,제주,240986180,4654,1262,263108260,5263,1273,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,여,20대,제주,15730380,484,305,19534650,617,370,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,여,30대,제주,67666290,1744,894,80220550,1867,944,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,여,40대,제주,130592000,3026,1274,139149280,3360,1301,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,여,50대,제주,128670945,2797,1083,143335550,3166,1131,2017-02-16
제주도,서귀포시,도심,영천동,식음료,내국인,여,60대이상,제주,59763500,1344,535,68996280,1523,565,2017-02-16
제주도,서귀포시,도심,영천동,유흥,내국인,남,40대,제주,1927500,45,27,1708000,38,16,2017-02-16
제주도,서귀포시,도심,영천동,유흥,내국인,남,50대,제주,2197510,43,30,1887000,52,24,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,20대,한국(제주제외),18655140,587,488,30036447,960,744,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,30대,한국(제주제외),88510524,1903,1389,98272318,2543,1773,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,40대,한국(제주제외),106378203,1940,1187,120341740,2610,1507,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,50대,한국(제주제외),81565883,1484,773,95830560,1933,1017,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,남,60대이상,한국(제주제외),50869537,869,360,46234616,950,443,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,20대,한국(제주제외),19870358,581,484,27962197,893,739,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,30대,한국(제주제외),55354646,1312,972,61841816,1584,1206,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,40대,한국(제주제외),46373766,738,479,55485354,959,605,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,50대,한국(제주제외),29252350,584,302,31326751,703,445,2017-02-16
제주도,서귀포시,도심,영천동,교통,내국인,여,60대이상,한국(제주제외),14619142,282,121,19381954,390,143,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,20대,한국(제주제외),971000,27,25,2492870,59,46,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,30대,한국(제주제외),7074700,175,133,14811480,308,219,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,40대,한국(제주제외),66628540,649,538,92794670,1123,893,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,50대,한국(제주제외),118566275,711,552,145246341,799,623,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,남,60대이상,한국(제주제외),89739525,538,228,110292075,620,259,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,20대,한국(제주제외),1228100,10,10,1257980,32,28,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,30대,한국(제주제외),7452300,163,139,10426180,355,259,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,40대,한국(제주제외),22134650,225,178,24357670,458,369,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,50대,한국(제주제외),18904440,127,99,24940515,169,143,2017-02-16
제주도,서귀포시,도심,영천동,문화/레져,내국인,여,60대이상,한국(제주제외),13527300,122,73,10339860,120,88,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,20대,한국(제주제외),16765800,492,423,16454200,463,385,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,30대,한국(제주제외),66854900,1604,1401,57336390,1243,1082,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,40대,한국(제주제외),79989340,1646,1423,81994720,1451,1260,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,50대,한국(제주제외),78117450,1438,1243,71944340,1221,1042,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,남,60대이상,한국(제주제외),42758370,736,625,36112770,632,513,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,20대,한국(제주제외),27836800,816,725,27634480,777,716,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,30대,한국(제주제외),63914900,1553,1363,50441330,1148,1025,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,40대,한국(제주제외),44938590,1036,894,39184640,831,722,2017-02-16
제주도,서귀포시,도심,영천동,소매,내국인,여,50대,한국(제주제외),36207300,646,576,32600130,611,541,2017-02-16
